No,HOME_PORT,MONTH,YEAR,SST,FISHING_SCHEDULE,DATA_SOURCE,MACROZONE,ILAND,REGION,DISTANCE,LAT,LON,DIVERS,DIVING HOURS,CPUE
3102,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.76458,-90.46173,2,6,0.226666667
3103,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.75325,-90.35291,1,6,1.511666667
3104,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.77558,-90.36183,1,3,1.51
3105,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77551,-90.31708,1,3,2.266666667
3106,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77558,-90.36183,1,8,0.56625
3107,Ayora,Nov,2004,22.8,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70626,-90.20419,1,3,2.116666667
3108,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76973,-90.31938,1,3,1.206666667
3109,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.64971,-90.55434,1,3,0.526666667
3110,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77208,-90.37302,1,3,2.266666667
3111,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77468,-90.38793,1,4,2.72
3112,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77208,-90.32323,1,3,1.056666667
3113,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76943,-90.32323,1,3.5,1.814285714
3114,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77176,-90.42912,1,4,2.1525
3115,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76918,-90.32305,1,3,2.57
3116,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77176,-90.42912,1,3,1.813333333
3117,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76682,-90.32695,1,2.5,1.268
3118,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.767,-90.32706,1,3,1.813333333
3119,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77709,-90.4025,1,4,1.4725
3120,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77435,-90.38209,1,4,1.5875
3121,Ayora,Nov,2004,22.8,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70626,-90.20419,1,7,0.517142857
3122,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77558,-90.36183,1,8,0.34
3123,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.7131,-90.51413,2,8,0.22625
3124,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.77551,-90.31708,2,5.5,0.329090909
3125,Ayora,Nov,2004,22.8,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.77551,-90.31708,2,5.5,0.123636364
3126,Baquerizo,Dec,2004,23.8,Night,Landing,San Cristobal N y O,San Cristobal,Centre- South,13.9,-0.7812,-89.4684,1,4,0.85
3127,Baquerizo,Dec,2004,23.8,Night,Observer,San Cristobal N y O,San Cristobal,Centre- South,12.8,-0.75302,-89.45946,2,4,1.0225
3128,Baquerizo,Dec,2004,23.8,Night,Observer,San Cristobal N y O,San Cristobal,Centre- South,12.8,-0.76145,-89.47681,1,4,1.8175
3129,Baquerizo,Dec,2004,23.8,Night,Landing,San Cristobal N y O,San Cristobal,Centre- South,22,-0.683,-89.3279,1,5,2.68
3130,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,4,0.6825
3131,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,26.2,-0.86673,-89.36813,1,7,2.271428571
3132,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,23,-0.88745,-89.38509,1,2.5,0.908
3133,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,26.2,-0.87419,-89.37389,1,5,0.908
3134,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,1,5,1.818
3135,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,1,5,2.818
3136,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,7,1.814285714
3137,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.55444,-89.2457,1,6,2.271666667
3138,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,26.2,-0.8626,-89.367,1,5,2.272
3139,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.55593,-89.24933,1,5,2.672
3140,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,1,7,0.842857143
3141,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,26,-0.4269,-89.14802,2,5,0.59
3142,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,4,1.25
3143,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.85683,-89.36441,1,5,1.18
3144,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,1,4,1.59
3145,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.77071,-89.28202,1,6,4.923333333
3146,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,1,2,3.18
3147,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,1,4,0.5675
3148,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,2,4,0.625
3149,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,4,3.975
3150,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,3.5,2.597142857
3151,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.49506,-89.20735,1,5,1.636
3152,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,26.2,-0.8626,-89.367,1,5,1.362
3153,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,26.2,-0.8626,-89.367,1,6,1.363333333
3154,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,1,5,1.272
3155,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,2,4,1.0225
3156,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,2,5,0.659
3157,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,0.636
3158,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,15.5,-0.93575,-89.43985,2,5,0.75
3159,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,2,3.5,0.668571429
3160,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,5,1.818
3161,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,4,4.09
3162,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,27.8,-0.842495,-89.352716,1,5,2.726
3163,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,1,5,1.818
3164,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,0.636
3165,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,5,2.272
3166,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,17.4,-0.9254,-89.4113,2,3,2.271666667
3167,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.7556,-89.2644,1,5,2.09
3168,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,6.1,-0.9409,-89.5906,1,3,0.906666667
3169,Baquerizo,Dec,2004,23.9,Night,Observer,San Cristobal S y E,San Cristobal,Centre- South,36.9,-0.78474,-89.29379,1,4,1.475
3170,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,1.272
3171,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,0.862
3172,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,5,2
3173,Baquerizo,Dec,2004,23.9,Night,Landing,San Cristobal S y E,San Cristobal,Centre- South,11.2,-0.9497,-89.4963,1,6,1.551666667
3174,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77333,-90.39065,1,2.5,0.996
3175,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77017,-90.52637,1,3,0.906666667
3176,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76777,-90.33515,1,4,0.7375
3177,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77457,-90.3922,1,3.5,1.557142857
3178,Ayora,Dec,2004,23.9,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77558,-90.36183,2,7,0.097142857
3179,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76925,-90.35291,1,0.75,3.013333333
3180,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7662,-90.33005,1,3,0.906666667
3181,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77208,-90.37302,1,4,0.905
3182,Ayora,Dec,2004,23.9,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,0.5,0.9
3183,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,0.75,1.2
3184,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.735
3185,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77495,-90.3596,1,0.25,1.8
3186,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,1,1.13
3187,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77413,-90.36594,1,0.5,3.62
3188,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76962,-90.35458,1,2,2.04
3189,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.74887,-90.2812,1,3,0.906666667
3190,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70625,-90.20419,1,9,0.151111111
3191,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77558,-90.36183,2,2,0.34
3192,Ayora,Dec,2004,23.9,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70636,-90.20419,1,5,0.724
3193,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.77558,-90.36183,1,6,0.301666667
3194,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.77551,-90.31708,1,9,0.402222222
3195,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.77558,-90.36183,2,7.5,0.483333333
3196,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.72701,-90.47595,1,3,0.603333333
3197,Ayora,Dec,2004,23.9,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70636,-90.21419,1,6,0.301666667
3198,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.74713,-90.30448,1,4,0.34
3199,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.76925,-90.35291,2,8,0.085
3200,Ayora,Dec,2004,23.9,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70626,-90.20419,1,4,0.395
3201,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.7131,-90.51413,2,6,0.301666667
3202,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.76892,-90.32021,1,2,0.68
3203,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.79982,-90.31978,1,0.75,1.506666667
3204,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.70479,-90.21175,1,3.5,1.165714286
3205,Ayora,Dec,2004,23.9,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,2,0.34
3206,Baquerizo,Dec,2004,23.5,Night,Landing,Santa Fe,Santa Fe,Centre- South,29.8,-0.82133,-90.02925,1,6,2.65
3207,Baquerizo,Dec,2004,23.5,Night,Landing,Santa Fe,Santa Fe,Centre- South,29.8,-0.82133,-90.02925,1,6,1.06
3208,Baquerizo,Dec,2004,23.5,Night,Landing,Santa Fe,Santa Fe,Centre- South,31.2,-0.8313,-90.07938,1,6,2.196666667
3209,Ayora,Oct,2005,,Night,Observer,Rabida,Rabida,Centre- South,37.2,-0.435,-90.701,1,4,1.625
3210,Ayora,Sep,2005,21.4,Day,Landing,Isabela Norte y Este,Isabela,West,47.3,-0.4944,-90.95,1,22,0.804545455
3211,Ayora,Sep,2005,21.4,Day,Landing,Isabela Norte y Este,Isabela,West,90.6,0.1711,-91.3558,2,35,0.507142857
3212,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,93.4,0.008808,-91.22323,1,3.5,3.44
3213,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,93.4,0.1341,-91.3921,2,2,0.4
3214,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,113,0.27315,-91.62425,1,2,4.19
3215,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,113,0.271987,-91.625395,1,3,4.566666667
3216,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,113,0.271987,-91.625395,1,3,2.535555556
3217,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,76.9,-0.0186,-91.20847,1,5,0.732
3218,Ayora,Sep,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,76.9,-0.017,-91.19908,1,1,3.38
3219,Villamil,Sep,2005,20.3,Day,Observer,Isabela Sur,Isabela,West,12.2,-1.04069,-91.15731,1,3.5,2.085714286
3220,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,12.2,-1.04259,-91.1626,1,3.5,1.571428571
3221,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,4,2.05
3222,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,4.5,0.711111111
3223,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,1,1.1
3224,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,4,0.175
3225,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,2,3.5,0.914285714
3226,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04603,-91.16524,1,3,2.533333333
3227,Villamil,Sep,2005,20.3,Day,Observer,Isabela Sur,Isabela,West,14.9,-1.05332,-91.17223,2,1,0.4
3228,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.05332,-91.17223,2,1.5,0.833333333
3229,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.034,-91.22257,1,1,2.9
3230,Villamil,Sep,2005,20.3,Day,Observer,Isabela Sur,Isabela,West,14.9,-1.04922,-91.1697,1,4,0.725
3231,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04191,-91.15506,1,4,2.05
3232,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04121,-91.15713,1,2,1.35
3233,Villamil,Sep,2005,20.3,Day,Observer,Isabela Sur,Isabela,West,6.56,-1.0122,-91.05921,1,4,0.725
3234,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,6.56,-1.01864,-91.05577,1,3,0.9
3235,Villamil,Sep,2005,20.3,Night,Observer,Isabela Sur,Isabela,West,18,-1.05028,-91.17297,2,3,1.583333333
3236,Ayora,Sep,2005,22.3,Night,Observer,Marchena,Marchena,North,81.2,0.366,-90.514,2,3,0.726666667
3237,Ayora,Sep,2005,22.3,Night,Observer,Marchena,Marchena,North,81.2,0.366,-90.514,1,1,3.17
3238,Ayora,Sep,2005,22.3,Day,Landing,Marchena,Marchena,North,104,0.640889,-90.76494,2,4,1.25
3239,Ayora,Oct,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,90.3,0.03514,-91.19678,1,2,0.525
3240,Ayora,Oct,2005,21.4,Night,Observer,Isabela Norte y Este,Isabela,West,110,0.00736,-91.5839,1,4,0.7425
3241,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.35815,-91.28772,2,3.5,3.242857143
3242,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.35815,-91.28772,2,3,4.833333333
3243,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.37917,-91.27506,2,3,0.5
3244,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.37595,-91.27471,2,4,0.1875
3245,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.37595,-91.27471,2,4,1.8875
3246,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.37595,-91.27471,2,3,2.466666667
3247,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.36706,-91.27398,2,3,0.45
3248,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.36706,-91.27398,2,3,0.8
3249,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.34938,-91.30322,2,3,1.216666667
3250,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.34938,-91.30322,2,3,3.266666667
3251,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.37534,-91.27373,2,3,0.8
3252,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.37534,-91.27373,2,2,3.2
3253,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.4893,-91.21141,2,3.5,0.428571429
3254,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.4893,-91.21141,2,2,1.4
3255,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,90.5,-0.23342,-91.39641,2,1,1.2
3256,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,90.5,-0.23342,-91.39641,2,3,3.183333333
3257,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,90.5,-0.23679,-91.39508,2,1,2.1
3258,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,90.5,-0.23679,-91.39508,2,3,2.15
3259,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,74.6,-1.01722,-91.40408,2,2.5,0.54
3260,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,74.6,-1.01548,-91.40501,2,3.5,1.871428571
3261,Villamil,Oct,2005,19.8,Night,Observer,Isabela Oeste,Isabela,West,51.7,-1.03082,-91.24686,2,3.5,0.214285714
3262,Villamil,Oct,2005,19.8,Day,Observer,Isabela Oeste,Isabela,West,51.7,-0.74136,-91.3916,2,3,1.4
3263,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,3.7,-0.99697,-91.01602,1,3,0.233333333
3264,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.466666667
3265,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.46
3266,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,12.2,-1.09469,-91.15647,2,2,0.5
3267,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,3,0.466666667
3268,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,34.2,-0.97842,-91.44608,2,3,1.816666667
3269,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,34.2,-0.90131,-91.42246,2,3,0.55
3270,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,34.2,-0.97933,-91.44901,2,3,1.2
3271,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,2,0.45
3272,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,4.5,0.155555556
3273,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,1.21,-0.978203,-90.95763,1,1,0.2
3274,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,2.1,-0.9711,-90.9343,1,4,1.6
3275,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.0505,-91.18148,2,3.5,1.271428571
3276,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,1,3.6
3277,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,4.5,1.711111111
3278,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,4,2.5
3279,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,4.5,1.311111111
3280,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,5,1.46
3281,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,14.9,-1.04912,-91.18457,1,3.5,2.085714286
3282,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,6.56,-1.03889,-91.22267,2,3.5,0.614285714
3283,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,18,-1.33722,-91.24119,2,2.5,3
3284,Villamil,Oct,2005,20.4,Day,Observer,Isabela Sur,Isabela,West,18,-1.32824,-91.24434,2,3,3.283333333
3285,Villamil,Oct,2005,20.4,Night,Observer,Isabela Sur,Isabela,West,18,-1.03427,-91.22657,2,1.5,0.666666667
3286,Ayora,Oct,2005,22.3,Night,Observer,Marchena,Marchena,North,81.2,0.22302,-90.31483,2,1,1.818
3287,Ayora,Oct,2005,22.3,Night,Observer,Marchena,Marchena,North,81.2,0.366,-90.514,2,3.75,1.212133333
3288,Ayora,Oct,2005,22.3,Night,Observer,Marchena,Marchena,North,81.2,0.366,-90.514,1,1.5,0.333333333
3289,Villamil,Nov,2005,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,117,0.01908,-91.55752,1,3,1.666666667
3290,Villamil,Nov,2005,22.6,Day,Observer,Isabela Norte y Este,Isabela,West,117,0.01908,-91.55752,1,2.5,1.44
3291,Villamil,Nov,2005,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,117,0.27013675,-91.53759759,2,3,0.933333333
3292,Villamil,Nov,2005,22.6,Night,Observer,Isabela Norte y Este,Isabela,West,138,-0.06442,-91.50484,2,3,1.166666667
3293,Villamil,Nov,2005,22.6,Day,Observer,Isabela Norte y Este,Isabela,West,138,0.04835,-91.52044,2,3.5,1.442857143
3294,Villamil,Nov,2005,21.6,Day,Observer,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,2,4,3.4625
3295,Villamil,Nov,2005,21.6,Night,Observer,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,2,3,1.916666667
3296,Villamil,Nov,2005,21.6,Day,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,1,3,3.6
3297,Villamil,Nov,2005,21.6,Night,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,1,3,2.5
